id,idade,genero,estado_civil,portador_necessidades_especiais,possui_crianca_menor_que4anos,grau_escolaridade,area_formacao,treinamento_ultimo_ano,cargo,nivel_cargo,anos_empresa,anos_cargo_atual,tipo_projeto,horario_flexivel,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,anos_atual_gestor,salario,percepcao_valor_beneficios,anos_desde_ultima_promocao,recebeu_participacao_lucros_resultados_ultimos3anos,distancia_casa,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,absenteismo,hora_extra,equilibrio_entre_vida_profissional_pessoal,demitido,demanda_oferta_vagas_mercado_para_cargo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia,demissao_antes_atingir_break_even_acumulado
ad1d181b-9837-4621-b5a5-7dea7b90ecfa,27,Feminino,Casado,Nao,Nao,4,Curso Tecnico,2,Analista de QA,1,2,2,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,3373.2,4,2,Nao,16,Outro,Remoto,2,2,2,3,3,0,Nao,3,Nao,3,173.19999999999982,Nao
5975cf30-d1fb-4925-8be8-d28726650dd2,32,Masculino,Casado,Nao,Sim,4,Bioinformatica,2,SDR (Sales Development Representative),1,2,2,Outros,Nao,Raramente_Viaja,1,Vendas,2,2722.8,2,2,Nao,1,Carro Proprio,Presencial,2,2,2,2,3,0,Nao,3,Sim,2,-277.1999999999998,Nao
ed35c9c0-4593-4cc1-9135-c92c84b6f948,28,Masculino,Solteiro,Nao,Nao,4,Curso Tecnico,3,Analista de QA,1,2,2,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,4129.2,1,2,Nao,5,Carro Proprio,Remoto,3,3,3,3,3,3,Sim,2,Nao,3,929.1999999999998,Nao
19e4fb65-348e-4f97-afbb-e988268cf40b,44,Masculino,Casado,Nao,Nao,4,Outros ,2,Gerente de Projetos,5,2,2,Sustentacao,Nao,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),1,19513.0,2,0,Nao,3,Carro Proprio,Presencial,3,1,4,3,3,4,Sim,4,Sim,2,1513.0,Nao
70e9ff03-164a-4c79-837f-516bd0ec9200,24,Masculino,Casado,Nao,Nao,3,Bioinformatica,2,Analista de RH,1,2,2,Outros,Sim,Frequentemente_Viaja,3,Recursos Humanos,1,2145.0,1,2,Nao,10,Transporte publico,Presencial,4,4,4,3,3,0,Nao,3,Sim,1,-355.0,Sim
82da9636-907b-47d4-965d-3d002b742724,31,Masculino,Solteiro,Nao,Nao,4,Ciencia da Computacao,5,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Nao,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,3454.1,3,2,Nao,9,Transporte publico,Remoto,2,4,2,2,3,4,Sim,3,Sim,4,-1545.9,Sim
2e3a56ca-a937-4988-b4ea-c21c9ad85fa0,26,Feminino,Casado,Nao,Nao,3,Marketing,2,Executivo(a) de Contas,2,2,2,Outros,Nao,Raramente_Viaja,3,Vendas,0,4157.0,4,0,Nao,23,Outro,Presencial,3,3,4,2,3,0,Sim,2,Nao,2,-1043.0,Nao
8caae279-51cc-4cd8-ba24-77aa21165572,35,Feminino,Casado,Nao,Nao,4,Bioinformatica,3,Analista de QA,1,2,2,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),2,4816.8,1,2,Nao,23,Transporte publico,Remoto,1,3,1,3,3,2,Sim,3,Nao,3,1616.8000000000002,Nao
6d9cb869-e7f3-484b-aab0-faae2f0deeee,32,Masculino,Solteiro,Nao,Nao,4,Marketing,3,Executivo(a) de Contas,2,2,2,Sustentacao,Nao,Raramente_Viaja,3,Vendas,2,9907.0,3,2,Nao,2,Carro Proprio,Presencial,2,3,2,2,3,4,Sim,2,Sim,2,4707.0,Nao
1b4610e6-8e56-4c9f-8d76-21bc805c510f,34,Masculino,Divorciado,Nao,Nao,2,Bioinformatica,2,Analista de QA,1,2,2,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,3193.2,1,1,Nao,19,Outro,Remoto,4,3,4,3,3,2,Nao,3,Nao,3,-6.800000000000182,Nao
dbd61c54-e3d3-490b-9e85-4017c8edf34b,34,Feminino,Solteiro,Nao,Nao,2,Ciencia da Computacao,3,Executivo(a) de Contas,2,2,2,Outros,Sim,Raramente_Viaja,3,Vendas,2,6029.0,2,2,Nao,3,Outro,Presencial,3,1,4,1,3,3,Nao,3,Sim,2,829.0,Nao
ae14c964-3a32-4596-b9e4-0ca08b84f0f1,51,Feminino,Casado,Nao,Nao,3,Curso Tecnico,2,Gerente de Projetos,3,2,2,Sustentacao,Nao,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,13116.0,3,2,Nao,3,Transporte publico,Remoto,4,4,3,3,3,2,Nao,3,Nao,2,1116.0,Nao
bd7d630b-80ee-4768-bb66-fae032bd8736,27,Masculino,Casado,Nao,Nao,1,Bioinformatica,3,Analista de QA,1,2,2,Inovacao,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),2,4161.6,1,2,Nao,2,Carro Proprio,Presencial,2,4,2,3,3,0,Nao,3,Sim,3,961.6000000000004,Sim
88747dc1-4a12-47dc-9ff3-765e26d38413,30,Feminino,Casado,Nao,Nao,2,Curso Tecnico,2,Executivo(a) de Contas,2,2,2,Outros,Nao,Nao_Viaja,3,Vendas,2,4736.0,3,2,Nao,25,Outro,Presencial,3,2,3,3,3,0,Sim,4,Nao,2,-464.0,Nao
8b0e0ff7-dde2-478b-8861-b8fdcbb820a4,35,Feminino,Casado,Sim,Nao,3,Marketing,3,SDR (Sales Development Representative),1,2,2,Outros,Sim,Raramente_Viaja,4,Vendas,2,2416.8,1,2,Nao,2,Transporte publico,Presencial,4,1,4,3,3,4,Nao,3,Nao,2,-583.1999999999998,Nao
d640d264-f06f-4ffd-89f3-4b55afe94e70,23,Masculino,Casado,Nao,Nao,3,Curso Tecnico,2,Engenheiro(a) de Machine Learning,1,2,2,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,2694.9,4,2,Nao,10,Outro,Remoto,4,4,3,4,3,0,Nao,3,Nao,4,-2305.1,Nao
407870e8-f139-4679-9ad6-75583e87b8c4,34,Masculino,Casado,Nao,Nao,4,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,2,2,2,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),1,7129.2,2,2,Nao,1,Carro Proprio,Remoto,3,2,4,3,3,0,Nao,2,Nao,4,-1870.8000000000002,Nao
dc83cfc1-9810-4a78-8ac7-3e9b3cca85af,46,Masculino,Divorciado,Nao,Nao,4,Bioinformatica,3,Diretor(a) de Tecnologia,5,2,1,Outros,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,25126.4,3,2,Nao,2,Carro Proprio,Remoto,4,3,4,3,3,3,Sim,3,Nao,3,126.40000000000146,Nao
8c3d6a18-bb31-4827-9b46-d131253eb4d6,24,Masculino,Casado,Nao,Nao,3,Bioinformatica,3,SDR (Sales Development Representative),1,2,2,Outros,Sim,Frequentemente_Viaja,3,Vendas,1,2880.0,1,2,Nao,24,Carro Proprio,Presencial,4,3,4,3,3,1,Nao,3,Nao,2,-120.0,Nao
bdfe7ba5-8b62-4195-ad0c-db5e606533f2,46,Feminino,Casado,Nao,Nao,1,Bioinformatica,3,Arquiteto(a) de Solucoes,3,2,2,Sustentacao,Sim,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,10527.0,3,1,Nao,18,Transporte publico,Remoto,3,4,3,3,3,0,Nao,2,Nao,4,-1473.0,Nao
cc62198b-2d90-43d6-9a5a-8a6eb27ab2db,48,Masculino,Casado,Nao,Nao,1,Marketing,3,Executivo(a) de Contas,2,2,2,Inovacao,Nao,Raramente_Viaja,2,Vendas,2,8120.0,4,2,Nao,2,Outro,Remoto,3,4,2,4,3,0,Nao,3,Nao,2,2920.0,Nao
ecdd8335-f6ce-4909-9fe0-57cfc2c184e6,58,Masculino,Casado,Nao,Nao,4,Ciencia da Computacao,3,Diretor(a) de Tecnologia,4,2,2,Outros,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,20523.1,3,2,Nao,15,Outro,Remoto,3,2,3,3,3,0,Sim,3,Nao,3,523.0999999999985,Nao
2e3d72d7-bf99-436e-9e94-6d2766e26d68,35,Masculino,Divorciado,Nao,Nao,2,Bioinformatica,2,Executivo(a) de Contas,2,2,2,Outros,Sim,Raramente_Viaja,3,Vendas,2,5440.0,2,2,Nao,15,Transporte publico,Presencial,4,4,4,1,3,0,Sim,2,Sim,2,240.0,Nao
062b827b-bcad-4a7b-bf20-7de27b6ceae6,29,Masculino,Divorciado,Nao,Nao,3,Recursos Humanos,3,Analista de RH,1,2,2,Sustentacao,Nao,Raramente_Viaja,1,Recursos Humanos,0,2335.0,4,2,Nao,13,Outro,Presencial,2,4,1,2,3,1,Sim,3,Sim,1,-165.0,Sim
5564932f-97ed-4962-a171-993042b6fc71,46,Masculino,Solteiro,Nao,Nao,2,Ciencia da Computacao,3,Executivo(a) de Contas,2,2,2,Sustentacao,Sim,Nao_Viaja,1,Vendas,2,7991.0,2,2,Nao,26,Transporte publico,Presencial,2,3,2,2,3,2,Nao,3,Sim,2,2791.0,Nao
9b2710ea-8513-4f15-a103-8ec30c02d477,45,Masculino,Casado,Nao,Nao,2,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,2,2,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,3450.2,2,0,Nao,10,Carro Proprio,Remoto,4,4,4,3,4,0,Nao,2,Nao,4,-1549.8000000000002,Nao
6c1e62d2-64ca-455c-9e36-a7ec16376905,28,Feminino,Solteiro,Nao,Sim,2,Marketing,0,Executivo(a) de Contas,2,2,0,Outros,Nao,Raramente_Viaja,4,Vendas,2,9854.0,1,2,Nao,13,Carro Proprio,Remoto,2,4,3,3,3,0,Sim,3,Nao,2,4654.0,Nao
18057055-8691-4f99-8166-ad0c78851918,53,Masculino,Solteiro,Nao,Nao,4,Ciencia da Computacao,2,Executivo(a) de Contas,3,2,2,Outros,Nao,Raramente_Viaja,2,Vendas,2,10448.0,2,2,Nao,24,Carro Proprio,Presencial,2,2,1,3,3,4,Sim,2,Nao,2,2448.0,Nao
37e35528-3e3a-4d55-a819-b7437d2ebe0e,29,Masculino,Casado,Nao,Nao,4,Bioinformatica,3,Engenheiro(a) de Machine Learning,1,2,2,Sustentacao,Nao,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,6223.1,4,2,Nao,1,Transporte publico,Remoto,4,2,4,3,3,4,Sim,4,Nao,4,1223.1000000000004,Nao
efc46e91-f7c9-4fdb-b540-23c51f797a6f,39,Masculino,Divorciado,Nao,Nao,3,Ciencia da Computacao,6,Executivo(a) de Contas,2,2,1,Inovacao,Sim,Frequentemente_Viaja,4,Vendas,2,4127.0,4,2,Nao,20,Transporte publico,Remoto,3,4,4,3,3,0,Nao,3,Nao,2,-1073.0,Nao
e543dd26-3be5-43e7-8ee8-55e2d1f18978,33,Masculino,Casado,Sim,Nao,4,Ciencia da Computacao,6,Executivo(a) de Contas,2,2,2,Outros,Sim,Raramente_Viaja,2,Vendas,2,6392.0,4,2,Nao,8,Transporte publico,Remoto,2,4,1,3,3,2,Nao,1,Nao,2,1192.0,Nao
ca6644ca-23a0-4d53-b1cc-4706a1f21ab6,40,Masculino,Divorciado,Nao,Nao,2,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,2,2,2,Sustentacao,Sim,Nao_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,5147.29,2,2,Nao,8,Outro,Remoto,3,3,4,3,3,3,Sim,3,Nao,4,-3852.71,Nao
f645c67f-0e26-4eca-b43b-3ea42f852d02,42,Masculino,Casado,Nao,Nao,2,Outros ,4,Analista de QA,1,2,2,Inovacao,Sim,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),0,2511.6,2,2,Nao,5,Carro Proprio,Remoto,2,4,3,3,3,2,Nao,3,Nao,3,-688.4000000000001,Nao
46307c95-071a-4dc6-b5e0-273c2645c7c4,39,Feminino,Solteiro,Nao,Nao,3,Ciencia da Computacao,3,Diretor(a) de Operacoes,3,2,0,Outros,Sim,Raramente_Viaja,1,Pesquisa e Desenvolvimento (P&D),2,12564.0,3,2,Nao,6,Outro,Presencial,2,4,2,3,3,1,Nao,3,Nao,3,-3436.0,Nao
8b4a7e17-33f0-4554-81f0-5b60eb7b4e1e,29,Feminino,Solteiro,Nao,Nao,3,Marketing,3,SDR (Sales Development Representative),1,2,2,Outros,Sim,Raramente_Viaja,3,Vendas,2,3312.0,3,2,Nao,9,Outro,Presencial,3,3,2,1,3,0,Nao,3,Sim,2,312.0,Nao
a1c6a2d8-3658-4bcf-b935-16aa1b598c81,36,Feminino,Casado,Nao,Nao,3,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,2,2,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,3305.9,4,2,Nao,2,Transporte publico,Remoto,3,2,3,3,3,0,Nao,3,Nao,4,-1694.1,Nao
6fd99964-31f0-4f8c-bba9-c6035b3af6a8,22,Feminino,Casado,Nao,Nao,3,Bioinformatica,1,Engenheiro(a) de Machine Learning,1,2,1,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,2917.2,3,1,Nao,11,Transporte publico,Presencial,1,4,2,3,3,0,Nao,3,Sim,4,-2082.8,Sim
6fd7bcd4-a298-4d74-b9de-96a812c0f16f,46,Feminino,Solteiro,Nao,Nao,4,Marketing,2,Gerente de Projetos,5,2,2,Inovacao,Sim,Raramente_Viaja,2,Vendas,1,18947.0,1,2,Nao,2,Outro,Remoto,1,4,1,3,3,3,Nao,2,Nao,2,947.0,Nao
52f13232-0025-491f-9caa-061135c74b09,25,Masculino,Casado,Nao,Nao,3,Ciencia da Computacao,3,Executivo(a) de Contas,2,2,2,Inovacao,Nao,Raramente_Viaja,3,Vendas,2,8639.0,2,2,Nao,28,Carro Proprio,Remoto,2,4,3,2,3,3,Nao,3,Nao,2,3439.0,Nao
1e3524b7-0464-4bbc-8ce7-dc4b7a22c8c4,44,Feminino,Divorciado,Nao,Nao,3,Ciencia da Computacao,2,Analista de RH,1,2,2,Outros,Sim,Raramente_Viaja,4,Recursos Humanos,2,3195.0,1,2,Nao,1,Transporte publico,Presencial,4,1,4,3,3,4,Sim,3,Nao,1,695.0,Nao
184cb577-be3d-4a19-a113-429834d4c2c4,38,Masculino,Divorciado,Nao,Nao,4,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,2,2,2,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,7267.42,4,1,Nao,23,Carro Proprio,Remoto,3,2,4,3,3,0,Nao,3,Sim,4,-1732.58,Sim
6ffc53b4-867a-436e-a361-f18355c73d23,31,Masculino,Divorciado,Nao,Nao,4,Bioinformatica,3,Diretor(a) de Tecnologia,3,2,2,Inovacao,Sim,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,17777.5,2,2,Nao,3,Transporte publico,Remoto,3,1,3,3,3,0,Nao,3,Nao,3,2777.5,Nao
9b59c89f-98a2-403d-8156-70c02da245d4,33,Feminino,Casado,Nao,Sim,4,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,3784.3,3,0,Nao,5,Carro Proprio,Presencial,3,3,4,2,3,0,Nao,2,Sim,4,-1215.6999999999998,Sim
2949e843-7b39-4948-9f84-0f18639eedb9,21,Masculino,Solteiro,Nao,Nao,1,Bioinformatica,2,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,4052.1,2,2,Nao,5,Transporte publico,Remoto,4,3,4,3,3,0,Nao,3,Nao,4,-947.9000000000001,Nao
0d276ffe-2786-482d-b29e-eca0060ea12f,25,Masculino,Casado,Nao,Sim,1,Bioinformatica,2,Engenheiro(a) de Machine Learning,1,2,2,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),1,3755.7,1,2,Nao,7,Transporte publico,Presencial,4,3,4,2,3,3,Nao,3,Sim,4,-1244.3000000000002,Sim
691af84e-7cb7-435c-beb3-b2c2b1cb5070,31,Masculino,Casado,Sim,Nao,3,Recursos Humanos,1,Analista de RH,2,2,2,Outros,Sim,Raramente_Viaja,1,Recursos Humanos,0,6410.0,1,1,Nao,2,Carro Proprio,Presencial,1,4,1,2,3,3,Nao,3,Nao,1,1410.0,Nao
eea948ee-a554-4d3b-b5bd-b1a654f14ae9,31,Masculino,Divorciado,Nao,Nao,4,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,3503.5,2,2,Nao,2,Outro,Remoto,3,2,4,3,3,0,Sim,1,Nao,4,-1496.5,Nao
ba00db70-bd9f-4278-b352-e6cfb64cf3a5,50,Feminino,Solteiro,Nao,Nao,3,Marketing,3,Executivo(a) de Contas,3,2,2,Outros,Nao,Frequentemente_Viaja,3,Vendas,1,9208.0,3,2,Nao,12,Carro Proprio,Presencial,3,4,4,3,3,4,Nao,3,Nao,2,1208.0,Nao
ff36c9bf-6344-421d-9497-8b6081e2978e,31,Feminino,Divorciado,Nao,Nao,3,Marketing,5,SDR (Sales Development Representative),1,2,2,Inovacao,Sim,Frequentemente_Viaja,1,Vendas,2,3346.8,4,2,Nao,5,Outro,Presencial,1,3,2,3,3,0,Nao,2,Nao,2,346.8000000000002,Nao
831037df-b72c-4510-82a1-649949897412,22,Masculino,Casado,Nao,Nao,1,Curso Tecnico,2,Analista de QA,1,2,1,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),1,3027.6,3,2,Nao,2,Outro,Remoto,4,3,4,3,3,0,Nao,3,Nao,3,-172.4000000000001,Nao
1bc68d4d-2729-48b8-93ab-a75ed23dc02b,49,Feminino,Divorciado,Nao,Nao,3,Bioinformatica,2,Analista de QA,1,2,2,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,3104.4,1,2,Nao,16,Carro Proprio,Remoto,1,2,1,3,3,0,Sim,2,Nao,3,-95.59999999999991,Nao
70e94004-ab1d-4178-81fb-008c1ef03ebc,20,Masculino,Solteiro,Nao,Nao,1,Ciencia da Computacao,3,SDR (Sales Development Representative),1,2,2,Outros,Sim,Raramente_Viaja,2,Vendas,2,3273.6,4,0,Nao,9,Carro Proprio,Remoto,2,1,1,3,3,0,Nao,3,Nao,2,273.5999999999999,Nao
0794da62-0cb6-4b53-885a-2030db532c75,22,Masculino,Casado,Nao,Nao,1,Bioinformatica,6,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,3019.9,1,2,Nao,19,Transporte publico,Remoto,4,1,4,3,4,0,Nao,3,Nao,4,-1980.1,Nao
3cd0a2bd-bddd-4a22-a89e-2312cfa617b1,27,Masculino,Divorciado,Nao,Nao,3,Bioinformatica,1,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Sim,Nao_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,2631.2,4,2,Nao,9,Outro,Presencial,2,4,2,3,3,3,Nao,1,Sim,4,-2368.8,Sim
f7a4d221-ecc7-446f-8303-3792062db947,20,Feminino,Solteiro,Nao,Nao,3,Bioinformatica,3,SDR (Sales Development Representative),1,2,2,Inovacao,Nao,Raramente_Viaja,4,Vendas,2,3339.6,3,2,Nao,2,Transporte publico,Remoto,3,1,3,3,3,0,Nao,3,Nao,2,339.5999999999999,Nao
7170f951-e461-42e6-93d6-9e7e74bdf631,59,Masculino,Casado,Nao,Nao,2,Bioinformatica,2,Analista de RH,1,2,2,Outros,Nao,Raramente_Viaja,2,Recursos Humanos,2,2267.0,1,2,Nao,6,Carro Proprio,Presencial,2,4,3,3,3,0,Nao,2,Nao,1,-233.0,Nao
6b098ca8-5daa-48f0-96cc-87cdac470975,52,Feminino,Solteiro,Nao,Nao,3,Ciencia da Computacao,3,Analista de QA,1,2,2,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,3854.4,4,2,Nao,2,Outro,Presencial,4,2,4,2,3,4,Nao,2,Sim,3,654.4000000000001,Sim
4a4262de-5c97-434f-a89d-d6d32d66b757,48,Masculino,Casado,Nao,Nao,5,Bioinformatica,3,Gerente de Projetos,4,2,2,Sustentacao,Sim,Frequentemente_Viaja,4,Pesquisa e Desenvolvimento (P&D),2,15202.0,2,2,Nao,4,Carro Proprio,Remoto,3,2,4,2,4,0,Nao,3,Sim,2,202.0,Nao
7bbeb9a7-1d0b-446f-8377-2f8da5235c7c,41,Masculino,Solteiro,Nao,Nao,2,Ciencia da Computacao,2,Executivo(a) de Contas,3,2,0,Outros,Sim,Raramente_Viaja,2,Vendas,2,7082.0,1,0,Nao,23,Outro,Remoto,2,4,3,3,3,0,Sim,3,Nao,2,-918.0,Nao
8f7345c1-2b45-4279-97bb-da5cf28a254e,56,Feminino,Divorciado,Nao,Nao,3,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),2,5534.1,1,2,Nao,8,Transporte publico,Presencial,1,3,1,3,3,0,Sim,3,Sim,4,534.1000000000004,Sim
3919cd50-edea-4c07-bdbb-ddae5539df48,38,Feminino,Solteiro,Nao,Nao,2,Ciencia da Computacao,3,Analista de QA,1,2,2,Sustentacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),1,2745.6,2,2,Nao,9,Transporte publico,Remoto,3,3,4,3,3,1,Nao,3,Nao,3,-454.4000000000001,Nao
9777d6d4-94d6-41a7-a210-b79511f96c1d,21,Masculino,Solteiro,Nao,Nao,1,Bioinformatica,6,SDR (Sales Development Representative),1,2,2,Outros,Sim,Raramente_Viaja,1,Vendas,2,2856.0,1,1,Nao,5,Carro Proprio,Presencial,2,4,1,3,3,0,Sim,3,Nao,2,-144.0,Nao
f8309d83-5a7a-4eee-8fe8-92090532266b,27,Masculino,Casado,Nao,Nao,1,Curso Tecnico,1,Diretor(a) de Operacoes,2,2,2,Outros,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,7736.4,2,2,Nao,1,Outro,Presencial,1,3,1,2,3,0,Nao,3,Sim,3,-5263.6,Nao
76bed4a6-45e3-408b-8c7c-7b5a41e752a5,40,Masculino,Solteiro,Nao,Nao,4,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,1,2,2,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),2,3651.7,4,2,Nao,2,Carro Proprio,Remoto,3,4,3,2,3,0,Nao,3,Sim,4,-1348.3000000000002,Sim
b2f7267d-e2d6-4c06-8068-daecbcb9a082,31,Feminino,Casado,Nao,Sim,3,Ciencia da Computacao,2,Executivo(a) de Contas,2,2,2,Outros,Nao,Raramente_Viaja,2,Vendas,2,4559.0,4,2,Nao,20,Outro,Presencial,3,3,3,1,3,0,Sim,3,Sim,2,-641.0,Nao
70d02713-75e6-4a6f-9333-1621962106d4,20,Feminino,Solteiro,Nao,Nao,3,Ciencia da Computacao,5,Analista de QA,1,1,0,Sustentacao,Nao,Frequentemente_Viaja,3,Pesquisa e Desenvolvimento (P&D),0,3511.2,4,1,Nao,6,Transporte publico,Presencial,3,2,4,2,3,3,Sim,3,Sim,3,311.1999999999998,Sim
0dc9306e-abab-4c71-ae91-8c28e00def68,26,Masculino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Analista de QA,1,1,0,Inovacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),1,2751.6,3,0,Nao,25,Outro,Remoto,4,3,3,1,3,4,Nao,2,Nao,3,-448.4000000000001,Nao
ce54d114-36a9-4ef4-83d8-5642d7fafdba,42,Feminino,Casado,Nao,Nao,5,Bioinformatica,6,Diretor(a) de Tecnologia,3,1,0,Outros,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,17148.3,3,0,Nao,26,Carro Proprio,Presencial,1,3,1,3,3,4,Sim,3,Sim,3,2148.2999999999993,Sim
794f3d1b-3f21-4dff-b50d-e5b6e5d5d6bf,48,Masculino,Solteiro,Nao,Nao,2,Curso Tecnico,4,Analista de QA,1,1,0,Inovacao,Sim,Raramente_Viaja,3,Pesquisa e Desenvolvimento (P&D),0,3070.8,1,0,Nao,2,Carro Proprio,Presencial,2,3,2,4,3,1,Nao,2,Nao,3,-129.19999999999982,Nao
6dcdabf0-36e0-49b7-be77-41c4d9822483,49,Masculino,Casado,Nao,Nao,2,Bioinformatica,2,Gerente de Projetos,5,1,0,Sustentacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),0,18711.0,1,0,Nao,4,Outro,Remoto,4,3,3,2,3,0,Nao,4,Sim,2,711.0,Sim
06b71d21-6e97-4105-83dd-4d0e742cde53,48,Masculino,Solteiro,Nao,Nao,3,Ciencia da Computacao,3,Diretor(a) de Tecnologia,5,1,0,Outros,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),0,23744.5,2,0,Nao,1,Transporte publico,Remoto,3,3,4,2,3,0,Nao,4,Nao,3,-1255.5,Nao
fc9223ca-d53f-4f9e-929b-a789d5dc8767,34,Feminino,Casado,Nao,Nao,3,Curso Tecnico,5,Engenheiro(a) de Machine Learning,1,1,0,Sustentacao,Sim,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,3360.5,4,0,Nao,20,Outro,Remoto,3,4,3,4,3,0,Nao,2,Nao,4,-1639.5,Nao
db4edf36-9dd0-4275-889d-5d8df9cb0a54,36,Masculino,Casado,Nao,Nao,3,Bioinformatica,0,Engenheiro(a) de Machine Learning,1,1,0,Sustentacao,Nao,Raramente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,4404.4,3,0,Nao,9,Outro,Presencial,2,1,3,2,3,3,Sim,2,Sim,4,-595.6000000000004,Sim
6568ae7a-19e8-4924-8faa-f3a39917b766,19,Feminino,Solteiro,Nao,Nao,3,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,1,1,0,Inovacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),1,3892.2,2,0,Nao,25,Carro Proprio,Remoto,3,4,4,4,3,2,Sim,3,Nao,4,-1107.8000000000002,Nao
de05930b-ee33-4741-a4b6-5a429be50f37,23,Masculino,Casado,Nao,Nao,2,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,1,1,0,Sustentacao,Sim,Raramente_Viaja,4,Pesquisa e Desenvolvimento (P&D),1,1589.9,2,0,Nao,1,Transporte publico,Presencial,2,4,3,3,4,0,Nao,3,Sim,4,-3410.1,Sim
8592d807-bb60-4118-b9c6-5c03a6931b03,44,Masculino,Divorciado,Nao,Nao,3,Ciencia da Computacao,0,Analista de QA,1,1,0,Sustentacao,Sim,Frequentemente_Viaja,2,Pesquisa e Desenvolvimento (P&D),0,3793.2,4,0,Nao,24,Outro,Presencial,3,4,3,3,4,0,Sim,1,Nao,3,593.1999999999998,Nao
