id,idade,genero,estado_civil,portador_necessidades_especiais,possui_crianca_menor_que4anos,grau_escolaridade,area_formacao,treinamento_ultimo_ano,cargo,nivel_cargo,anos_empresa,anos_cargo_atual,tipo_projeto,horario_flexivel,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,anos_atual_gestor,salario,percepcao_valor_beneficios,anos_desde_ultima_promocao,distancia_casa,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,absenteismo,hora_extra,equilibrio_entre_vida_profissional_pessoal,demitido,demanda_oferta_vagas_mercado_para_cargo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia
5e826835-e43e-49a6-99a2-d453f5480087,23,Masculino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,2,SDR (Sales Development Representative),Junior,3,2,Outros,Nao,Raramente_Viaja,Completamente,Vendas,2,2730.0,Baixo,0,7,Transporte publico,Presencial,Muito Alto,Medio,Muito Alto,Alto,Extraordinario,0,Sim,Melhor,Nao,Medio,-270.0
7240b131-8617-4971-b81d-25c2f17f41c9,34,Feminino,Solteiro,Nao,Nao,Ensino superior,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,3,2,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,3004.3,Alto,1,27,Outro,Remoto,Medio,Muito Alto,Medio,Alto,Excelente,0,Nao,Melhor,Sim,Muito Alto,-1995.7
37a4a625-1b4f-4380-8bbf-19c7c9178f90,44,Feminino,Solteiro,Nao,Nao,Mestrado,Ciencia da Computacao,1,Analista de RH,Pleno,2,2,Outros,Sim,Raramente_Viaja,Completamente,Recursos Humanos,2,5985.0,Alto,0,1,Outro,Presencial,Alto,Medio,Alto,Medio,Excelente,0,Nao,Otimo,Sim,Baixo,985.0
45fb8781-a6cc-4821-9cef-cc784453472b,44,Masculino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,2,Diretor(a) de Operacoes,Senior,2,2,Outros,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,15313.5,Alto,2,2,Transporte publico,Presencial,Medio,Medio,Alto,Alto,Excelente,4,Sim,Bom,Nao,Alto,-686.5
17b3cdf4-43b6-4f68-8e88-f2132c88da04,34,Feminino,Casado,Nao,Sim,Mestrado,Curso Tecnico,0,Analista de RH,Junior,2,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Recursos Humanos,2,2742.0,Medio,2,9,Transporte publico,Presencial,Alto,Muito Alto,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Baixo,242.0
5656f857-6d48-4e46-a353-9089b042b941,39,Masculino,Divorciado,Nao,Nao,Mestrado,Outros ,2,Engenheiro(a) de Machine Learning,Pleno,2,2,Inovacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,5072.6,Medio,2,19,Carro Proprio,Remoto,Alto,Medio,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-3927.4
c35641de-ce17-47d6-a7be-dfe3a1f3cb75,47,Feminino,Solteiro,Nao,Nao,Mestrado,Ciencia da Computacao,2,Analista de QA,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),0,2526.0,Medio,2,9,Outro,Remoto,Alto,Alto,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Alto,-674.0
86d2b762-8fa7-4c85-8949-ce0f280dec3a,36,Masculino,Divorciado,Nao,Nao,Doutorado,Marketing,3,Executivo(a) de Contas,Pleno,2,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,2,6134.0,Muito Alto,2,13,Carro Proprio,Presencial,Baixo,Medio,Baixo,Medio,Excelente,0,Sim,Melhor,Sim,Medio,934.0
adb59dde-33f0-4497-b6d0-f4bc90329ced,22,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,2,2,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),2,3604.9,Medio,2,6,Outro,Remoto,Medio,Muito Alto,Alto,Alto,Extraordinario,0,Nao,Melhor,Nao,Muito Alto,-1395.1
b89323f4-2365-43e7-909a-702f4e22625c,31,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Junior,2,2,Inovacao,Nao,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,4466.4,Baixo,2,2,Carro Proprio,Remoto,Alto,Alto,Muito Alto,Alto,Excelente,0,Sim,Ruim,Nao,Alto,1266.3999999999996
840bc81b-cf8c-4494-9bf4-52f5e9974187,30,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,4599.6,Baixo,0,1,Transporte publico,Remoto,Medio,Alto,Alto,Baixo,Extraordinario,2,Nao,Melhor,Sim,Alto,1399.6000000000004
8c9fddfb-4ad4-49eb-8742-4c87389a9ffd,26,Feminino,Divorciado,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Analista de QA,Junior,2,2,Inovacao,Sim,Frequentemente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),0,5236.8,Baixo,2,1,Transporte publico,Presencial,Alto,Baixo,Muito Alto,Baixo,Excelente,0,Nao,Melhor,Sim,Alto,2036.8
9fe99799-91ae-4f2d-933d-6b1bdf4b15b7,23,Masculino,Solteiro,Sim,Nao,Ensino medio ou abaixo,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,4556.5,Alto,0,10,Outro,Remoto,Muito Alto,Muito Alto,Alto,Muito Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-443.5
f6d58444-d2d8-4d08-9daa-866b7e4c64d0,48,Masculino,Divorciado,Sim,Nao,Especializacao,Marketing,3,Executivo(a) de Contas,Pleno,2,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,2,5486.0,Baixo,2,7,Transporte publico,Presencial,Baixo,Baixo,Baixo,Alto,Excelente,3,Nao,Melhor,Nao,Medio,286.0
4a89a647-7b33-4303-960b-43a08c27d49b,30,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,2,Executivo(a) de Contas,Pleno,2,1,Outros,Sim,Raramente_Viaja,Completamente,Vendas,2,5301.0,Muito Alto,2,16,Outro,Remoto,Medio,Alto,Alto,Alto,Excelente,0,Nao,Bom,Nao,Medio,101.0
010cf58d-34f1-4c59-9d61-e550213683ab,50,Masculino,Casado,Nao,Nao,Mestrado,Marketing,2,SDR (Sales Development Representative),Junior,2,2,Outros,Sim,Raramente_Viaja,Pouco,Vendas,2,4650.0,Alto,2,8,Outro,Presencial,Medio,Muito Alto,Medio,Alto,Excelente,3,Nao,Melhor,Sim,Medio,1650.0
51cc1cb1-a7e2-4b0b-81f6-49216b91b886,60,Masculino,Solteiro,Nao,Nao,Mestrado,Marketing,1,Executivo(a) de Contas,Pleno,2,2,Outros,Nao,Raramente_Viaja,Razoavelmente,Vendas,2,5405.0,Muito Alto,2,16,Transporte publico,Remoto,Baixo,Muito Alto,Baixo,Alto,Excelente,0,Nao,Melhor,Nao,Medio,205.0
ada3ddc4-fde5-49c2-9d70-02241f72d195,35,Feminino,Solteiro,Nao,Nao,Mestrado,Ciencia da Computacao,0,Engenheiro(a) de Machine Learning,Junior,2,2,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3257.8,Alto,2,1,Carro Proprio,Remoto,Alto,Alto,Alto,Muito Alto,Excelente,1,Nao,Melhor,Nao,Muito Alto,-1742.1999999999998
0fef0a87-15d1-4feb-b220-b24e3e5ab857,44,Masculino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,5,Arquiteto(a) de Solucoes,Pleno,2,0,Inovacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),2,6366.74,Alto,2,1,Transporte publico,Remoto,Baixo,Muito Alto,Baixo,Muito Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-2633.26
84207150-2a54-4692-874d-506a84986512,42,Masculino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,2,Engenheiro(a) de Machine Learning,Junior,2,1,Sustentacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,3269.5,Muito Alto,2,2,Carro Proprio,Remoto,Muito Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Sim,Melhor,Nao,Muito Alto,-1730.5
4693b141-0be1-45c1-9c8c-ba51f24404d6,35,Masculino,Solteiro,Nao,Nao,Ensino superior,Ciencia da Computacao,2,Diretor(a) de Operacoes,Senior,2,2,Outros,Nao,Frequentemente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),2,14043.0,Alto,2,18,Carro Proprio,Presencial,Alto,Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Alto,-1957.0
0d2690d0-01df-44c4-80bd-d71b55eb7d43,33,Masculino,Solteiro,Sim,Nao,Especializacao,Bioinformatica,0,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3006.9,Alto,2,25,Transporte publico,Presencial,Medio,Medio,Medio,Medio,Extraordinario,2,Sim,Melhor,Sim,Muito Alto,-1993.1
4be43d22-995c-42d7-905c-a61cc65e0b22,31,Feminino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,0,Analista de QA,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),2,4773.6,Baixo,2,4,Transporte publico,Remoto,Alto,Medio,Alto,Muito Alto,Excelente,0,Nao,Bom,Nao,Alto,1573.6000000000004
0a6fb8c3-4d97-4fa5-9586-7941b10b1649,20,Feminino,Solteiro,Nao,Sim,Especializacao,Marketing,3,SDR (Sales Development Representative),Junior,2,2,Outros,Sim,Frequentemente_Viaja,Consideravelmente,Vendas,2,2787.6,Muito Alto,0,9,Carro Proprio,Presencial,Muito Alto,Medio,Muito Alto,Alto,Excelente,2,Sim,Melhor,Nao,Medio,-212.4000000000001
2b9ef0db-8819-492b-bddf-35bbe589c90b,21,Feminino,Solteiro,Nao,Sim,Ensino superior,Ciencia da Computacao,2,Analista de QA,Junior,2,2,Sustentacao,Nao,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,3150.0,Muito Alto,2,10,Carro Proprio,Presencial,Alto,Alto,Alto,Medio,Extraordinario,2,Nao,Ruim,Nao,Alto,-50.0
6a986a92-7f67-4702-b021-63968ba86013,31,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,5,Analista de QA,Junior,2,2,Sustentacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3132.0,Baixo,2,15,Transporte publico,Presencial,Alto,Alto,Alto,Alto,Excelente,0,Nao,Bom,Sim,Alto,-68.0
593f4b08-daf0-43ec-a901-43b112b9a22c,53,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,4,Analista de QA,Pleno,2,2,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),2,2940.0,Baixo,2,6,Outro,Remoto,Muito Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Alto,-2060.0
54424cd1-f9e6-4b50-a4af-5757c9e8b634,53,Masculino,Casado,Nao,Nao,Especializacao,Marketing,3,Executivo(a) de Contas,Gerente,2,0,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,2,11836.0,Baixo,2,8,Carro Proprio,Remoto,Muito Alto,Alto,Muito Alto,Alto,Excelente,4,Nao,Melhor,Nao,Medio,-164.0
b089f376-3143-4baa-8d53-c05a3e237260,38,Masculino,Casado,Nao,Nao,Especializacao,Marketing,3,SDR (Sales Development Representative),Junior,2,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,2,3478.8,Medio,1,9,Transporte publico,Presencial,Baixo,Muito Alto,Medio,Medio,Excelente,0,Nao,Melhor,Sim,Medio,478.8000000000002
aeb9ed28-cc0f-4035-82c1-13b186437d1e,22,Masculino,Casado,Sim,Nao,Ensino superior,Ciencia da Computacao,2,Diretor(a) de Operacoes,Pleno,2,2,Sustentacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,8595.0,Medio,2,1,Transporte publico,Presencial,Muito Alto,Baixo,Muito Alto,Medio,Extraordinario,0,Nao,Ruim,Sim,Alto,-4405.0
bb11327f-ecbb-40e4-8ec6-3dcb10ef4f73,43,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,5,Executivo(a) de Contas,Pleno,2,2,Outros,Sim,Frequentemente_Viaja,Completamente,Vendas,2,6804.0,Alto,2,15,Outro,Presencial,Muito Alto,Alto,Muito Alto,Medio,Excelente,0,Nao,Melhor,Sim,Medio,1604.0
c136b27b-c865-4137-ab63-5b6d9521fcf9,29,Masculino,Divorciado,Nao,Nao,Especializacao,Marketing,2,SDR (Sales Development Representative),Junior,2,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,2,2756.4,Alto,2,10,Transporte publico,Remoto,Medio,Muito Alto,Medio,Alto,Excelente,4,Nao,Melhor,Nao,Medio,-243.5999999999999
8867ff37-fe9f-4170-9fda-dc6ddb232d02,24,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,2,Engenheiro(a) de Machine Learning,Junior,2,0,Inovacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),0,2980.9,Medio,2,1,Transporte publico,Remoto,Muito Alto,Baixo,Muito Alto,Alto,Excelente,0,Sim,Bom,Nao,Muito Alto,-2019.1
7a987067-ed49-48e9-9a4e-d8b026c136a3,21,Feminino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Curso Tecnico,6,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),2,2691.0,Medio,2,1,Transporte publico,Remoto,Medio,Alto,Medio,Medio,Excelente,1,Sim,Otimo,Nao,Muito Alto,-2309.0
6b89f4fd-fcc3-4c03-83f9-cc4fe15c8282,31,Masculino,Casado,Nao,Sim,Especializacao,Ciencia da Computacao,4,SDR (Sales Development Representative),Junior,2,2,Outros,Sim,Frequentemente_Viaja,Completamente,Vendas,2,3349.2,Medio,2,20,Outro,Presencial,Muito Alto,Baixo,Muito Alto,Muito Alto,Excelente,0,Nao,Melhor,Nao,Medio,349.1999999999998
57246821-a9af-467f-a5c3-ad94f2033167,58,Masculino,Divorciado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,3083.6,Medio,2,23,Carro Proprio,Remoto,Alto,Muito Alto,Alto,Alto,Excelente,1,Nao,Melhor,Sim,Muito Alto,-1916.4
5ffafa65-972c-4ebd-b0e4-17236509c06c,20,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Junior,2,2,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,3639.6,Medio,1,3,Carro Proprio,Remoto,Alto,Baixo,Alto,Medio,Excelente,3,Nao,Bom,Sim,Alto,439.5999999999999
0f5739ff-571c-45d4-a538-8bc6356c9f46,35,Masculino,Casado,Sim,Nao,Mestrado,Outros ,2,Analista de QA,Junior,2,2,Inovacao,Nao,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,2851.2,Baixo,2,4,Carro Proprio,Remoto,Alto,Medio,Muito Alto,Medio,Excelente,0,Nao,Otimo,Nao,Alto,-348.8000000000002
bf8a62ff-beda-4e5c-8d8f-e691f70e07b2,32,Feminino,Casado,Nao,Nao,Especializacao,Outros ,2,Analista de QA,Junior,2,2,Sustentacao,Nao,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3291.6,Baixo,2,13,Transporte publico,Presencial,Alto,Alto,Medio,Medio,Extraordinario,0,Nao,Melhor,Sim,Alto,91.59999999999992
86d31dcd-c1fc-4660-90d3-186c11be17e7,20,Masculino,Solteiro,Nao,Nao,Especializacao,Marketing,2,SDR (Sales Development Representative),Junior,2,1,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,2,3213.6,Muito Alto,2,21,Transporte publico,Presencial,Muito Alto,Muito Alto,Muito Alto,Muito Alto,Excelente,0,Nao,Melhor,Nao,Medio,213.5999999999999
70a2486f-3470-496c-9066-de4995c57c15,50,Feminino,Casado,Nao,Nao,Especializacao,Bioinformatica,3,Gerente de Projetos,Gerente,2,2,Inovacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,17856.0,Medio,2,2,Outro,Remoto,Baixo,Alto,Baixo,Alto,Extraordinario,0,Nao,Melhor,Nao,Medio,2856.0
63817d58-96ab-47b1-b722-a8ac0837b86a,31,Masculino,Casado,Nao,Nao,Ensino superior,Ciencia da Computacao,1,SDR (Sales Development Representative),Junior,2,2,Outros,Nao,Raramente_Viaja,Consideravelmente,Vendas,2,3680.4,Medio,1,2,Carro Proprio,Presencial,Medio,Alto,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Medio,680.4000000000001
efa8856f-dbdf-4761-9417-c379d4b97258,35,Masculino,Casado,Nao,Nao,Mestrado,Bioinformatica,3,Analista de QA,Junior,2,2,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3192.0,Alto,2,11,Transporte publico,Remoto,Alto,Alto,Alto,Alto,Excelente,0,Sim,Melhor,Nao,Alto,-8.0
4321f8c1-65f7-4783-b03b-1db4d88048d3,22,Masculino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Curso Tecnico,3,Analista de QA,Junior,2,2,Sustentacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,4672.8,Baixo,1,4,Outro,Presencial,Alto,Alto,Alto,Medio,Excelente,1,Nao,Melhor,Sim,Alto,1472.8000000000002
4a581bfd-1c70-4f73-be6f-32125c5b3c89,25,Masculino,Divorciado,Nao,Nao,Ensino medio ou abaixo,Outros ,2,Analista de QA,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,4772.4,Muito Alto,0,2,Transporte publico,Remoto,Alto,Alto,Alto,Alto,Excelente,0,Sim,Bom,Nao,Alto,1572.3999999999996
90649e5d-91c0-454b-8923-34c1a0e97709,29,Feminino,Casado,Nao,Sim,Doutorado,Curso Tecnico,2,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),1,3309.8,Muito Alto,1,25,Transporte publico,Presencial,Alto,Medio,Medio,Medio,Excelente,1,Nao,Otimo,Sim,Muito Alto,-1690.1999999999998
5de97e44-55f3-4073-b25b-afc44577552b,34,Feminino,Divorciado,Nao,Sim,Ensino superior,Marketing,3,SDR (Sales Development Representative),Junior,2,2,Inovacao,Nao,Frequentemente_Viaja,Razoavelmente,Vendas,0,2821.2,Baixo,1,6,Transporte publico,Presencial,Alto,Muito Alto,Alto,Baixo,Excelente,0,Nao,Bom,Nao,Medio,-178.80000000000018
e7580d24-c5f5-4a54-9c2f-b0091e996bf5,25,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),1,2724.8,Muito Alto,2,1,Carro Proprio,Presencial,Baixo,Muito Alto,Medio,Alto,Excelente,0,Nao,Bom,Sim,Muito Alto,-2275.2
1c6b6f42-49f1-40fe-96dd-9295de76ae26,28,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Junior,2,2,Inovacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,4640.4,Alto,2,2,Transporte publico,Presencial,Muito Alto,Medio,Muito Alto,Medio,Excelente,2,Sim,Melhor,Sim,Alto,1440.3999999999996
63f28296-e057-4f85-97ea-38c39873c24a,46,Masculino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,0,Diretor(a) de Tecnologia,Diretor,2,2,Outros,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,25515.1,Baixo,2,1,Carro Proprio,Presencial,Muito Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Alto,515.0999999999985
4bf4d1ac-e907-4fc7-9880-f3ba0bb40b53,33,Feminino,Solteiro,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,2,SDR (Sales Development Representative),Junior,2,2,Outros,Sim,Nao_Viaja,Consideravelmente,Vendas,2,2810.4,Baixo,2,8,Carro Proprio,Presencial,Muito Alto,Muito Alto,Muito Alto,Medio,Excelente,0,Nao,Bom,Sim,Medio,-189.5999999999999
8765b1a8-cda4-49a6-9ca8-61dd83b66235,48,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,0,Arquiteto(a) de Solucoes,Pleno,2,2,Sustentacao,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,5363.6,Medio,2,6,Outro,Remoto,Muito Alto,Muito Alto,Alto,Medio,Excelente,0,Nao,Melhor,Sim,Muito Alto,-3636.4
02432484-ceca-41b9-af45-2912da182fee,38,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,0,Engenheiro(a) de Machine Learning,Junior,2,1,Inovacao,Nao,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3489.2,Alto,0,10,Transporte publico,Remoto,Medio,Medio,Alto,Alto,Excelente,0,Nao,Bom,Sim,Muito Alto,-1510.8000000000002
e53a0dce-881f-48b3-a139-6e62938749cb,41,Feminino,Solteiro,Nao,Nao,Ensino superior,Bioinformatica,6,Diretor(a) de Operacoes,Pleno,2,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),1,9005.4,Medio,2,7,Carro Proprio,Remoto,Medio,Medio,Alto,Alto,Excelente,0,Nao,Melhor,Sim,Alto,-3994.6
0dba2df1-2dec-4f63-a049-99491815cb1e,20,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,3,SDR (Sales Development Representative),Junior,2,2,Outros,Nao,Raramente_Viaja,Completamente,Vendas,2,2452.8,Baixo,0,2,Transporte publico,Presencial,Alto,Muito Alto,Alto,Medio,Excelente,0,Nao,Bom,Nao,Medio,-547.1999999999998
7fdba7d0-4602-4655-877f-778ff75dc568,24,Feminino,Solteiro,Nao,Sim,Ensino superior,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,2,2,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,0,4577.0,Baixo,2,3,Transporte publico,Remoto,Alto,Baixo,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Medio,-623.0
f6bcd362-d0cd-4070-9b76-d591a4d1b55b,39,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,2,Analista de QA,Junior,2,2,Sustentacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),2,2884.8,Medio,2,6,Transporte publico,Remoto,Medio,Muito Alto,Baixo,Alto,Extraordinario,0,Sim,Ruim,Nao,Alto,-315.1999999999998
fc6c6510-f114-4176-a251-0a7c34903a1c,25,Masculino,Casado,Nao,Nao,Especializacao,Bioinformatica,5,Analista de QA,Junior,2,2,Inovacao,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,4837.2,Baixo,0,3,Outro,Remoto,Baixo,Alto,Baixo,Alto,Excelente,0,Nao,Melhor,Nao,Alto,1637.1999999999998
9dae6933-0393-4637-8e83-eb9e255a1c4a,42,Masculino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,2,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Nao,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3586.7,Muito Alto,2,19,Outro,Presencial,Alto,Muito Alto,Alto,Muito Alto,Excelente,0,Sim,Melhor,Nao,Muito Alto,-1413.3000000000002
3d21a69f-dc4f-4a51-bd2c-fe3f9c2eba43,25,Feminino,Casado,Nao,Nao,Especializacao,Recursos Humanos,3,Analista de RH,Junior,2,0,Outros,Sim,Raramente_Viaja,Consideravelmente,Recursos Humanos,2,2187.0,Alto,1,2,Outro,Remoto,Baixo,Alto,Medio,Alto,Excelente,0,Nao,Melhor,Nao,Baixo,-313.0
0effc7bf-2237-4989-bfd9-562f8c8df247,38,Masculino,Casado,Nao,Nao,Mestrado,Outros ,2,Engenheiro(a) de Machine Learning,Junior,2,2,Inovacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3667.3,Alto,2,3,Carro Proprio,Remoto,Muito Alto,Baixo,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-1332.6999999999998
6989448c-51bf-4150-9b2d-74fde06984d1,26,Masculino,Solteiro,Nao,Nao,Ensino superior,Bioinformatica,6,Executivo(a) de Contas,Pleno,2,2,Outros,Nao,Nao_Viaja,Razoavelmente,Vendas,2,4969.0,Alto,2,29,Carro Proprio,Presencial,Medio,Muito Alto,Baixo,Baixo,Excelente,0,Nao,Melhor,Sim,Medio,-231.0
32d8f6df-de60-4022-b051-d434f8c563e6,28,Masculino,Solteiro,Nao,Nao,Mestrado,Bioinformatica,3,Engenheiro(a) de Machine Learning,Junior,2,2,Sustentacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),1,5696.6,Alto,2,2,Transporte publico,Remoto,Muito Alto,Muito Alto,Alto,Alto,Excelente,3,Nao,Bom,Nao,Muito Alto,696.6000000000004
517a77a7-d207-451f-9af1-7b1d664994e9,28,Feminino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,2,Engenheiro(a) de Machine Learning,Junior,2,2,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),2,3090.1,Baixo,2,9,Transporte publico,Presencial,Muito Alto,Medio,Alto,Alto,Excelente,0,Nao,Melhor,Sim,Muito Alto,-1909.9
d9984606-0d7a-41a7-9022-16e57ea608f9,27,Feminino,Casado,Nao,Nao,Mestrado,Curso Tecnico,2,Analista de QA,Junior,2,2,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),2,3373.2,Muito Alto,2,16,Outro,Remoto,Medio,Medio,Medio,Alto,Excelente,0,Nao,Melhor,Nao,Alto,173.19999999999982
9d3c60ea-dff5-4ea7-8246-5ded716f8d6e,32,Masculino,Casado,Nao,Sim,Mestrado,Bioinformatica,2,SDR (Sales Development Representative),Junior,2,2,Outros,Nao,Raramente_Viaja,Pouco,Vendas,2,2722.8,Medio,2,1,Carro Proprio,Presencial,Medio,Medio,Medio,Medio,Excelente,0,Nao,Melhor,Sim,Medio,-277.1999999999998
